comment,num_of_likes,reply_count
Come to lidya,0,0
Today going to find dollars inside the spynx,0,0
As someone that is studying Egypt this is so cool,0,0
I want to join you sir I am your big fan,0,0
How the were they allowed in to the,0,0
Why the bones in a museum,0,0
Naw karl was their test subject the whole video,0,0
What a great experience,0,0
ESCRIBE realy got,0,0
This is a really cool video that I have seen,0,0
Wow beast,0,0
The best photographer of the Egyptian Thank you for you,0,0
Where are haters,0,0
Thanks for the toys are great,0,0
did gage flip,0,0
You finally made it to Egypt Now the time for all of those who escribed to,0,0
Do a challenge in the pyramids,0,0
of and you think they build that years ago with a,0,0
Proud to be Egyptian,0,0
I am really proud to be Egyptian,0,0
Proud for being Egyptian,0,0
The most important video in YT,0,0
Greatest youtuber ever,0,0
niceeee brain eating amobea,0,0
ok this is by far the coolest vid ever made,0,0
Why are you so,0,0
The video was the best I saw scenes for the first and I wish it were much longer than,0,0
Living in a water drum for hours,0,0
Iranian is better,0,0
Maybe its not gonna be gone in englamd,0,0
Lebanese built these,0,0
Thanks to the Egyptian government for allowing this,0,0
We have even more here in dubai,0,0
The swarms,0,0
The,0,0
Lebanon flag in this video,0,0
Nolan is back,0,0
Mrbeast,0,0
really,0,0
awesome video thank you,0,0
Waouh it is,0,0
One of the best video pyramids ever see about pyramids love from Egypt,0,0
Great thanks for,0,0
I went to Egypt and got the gold toy im still in Egypt btw,0,0
Mister Best always raises the ceiling of but this time he entered the heart of history itself an exceptional experience inside the,0,0
Next video is unlocking truths about mount kailash,0,0
basically same as every tourists can see,0,0
Any ugandan here,0,0
You are in I myself are abandoning your challenges,0,0
Spend days in altitude of to meter above sea level,0,0
Egypt is history and civilization,0,0
How they draw better than me,0,0
still not buying their theory though,0,0
top overreacting,0,0
ive been there origins,0,0
Welcome,0,0
Thanks for subs,0,0
one of your bst video,0,0
Proud to be Egyptian,0,0
You should bring Brendan Fraser just in case lol,0,0
Im,0,0
Brother just flabber So This is by far the sickest video,0,0
Zahi defo went back for the,0,0
These were not burial but rather toilets,0,0
in the pyramid,0,0
Come watch candy crush,0,0
First Video,0,0
Why you invite,0,0
I bought a property in Egypt,0,0
bro bought a property in egypt,0,0
WAIT WHERE IS RUDAMON,0,0
Damn this is awesome,0,0
Welcome to Egypt,0,0
This is actually so,0,0
As a proud Egyptian delighted that you had such an incredible adventure and managed to capture the reality in such a short,0,0
HE SPEAKS,0,0
why isnt this a much longer video,0,0
Clearly they let you do the video as a way to make publicity of the official version,0,0
He got me at Great,0,0
Ive seen many videos of people getting there equipment taken from I seen many positive experiences from Egypt,0,0
Zahey is fr the goat bro,0,0
Careful it may have still water,0,0
WHO saw the drone at the pyramid,0,0
One of the best video from mrbeast,0,0
still water,0,0
Egyptian,0,0
amobea from that water,0,0
I bought a property in egypt and still water,0,0
Egyptian and proud,0,0
You enter the ear of the sphinx,0,0
Blud really bought a property in egypt,0,0
and I see the video as very disrespectful,0,0
Egypt then the world,0,0
Egyptians and mainly slaves built the,0,0
Important How much do you need to pay for such an adventure through the,0,0
proud Egyptian,0,0
great tour,0,0
wow amazing,0,0
Guinness,0,0
the demand the return of the head of Queen Nefertiti from Germany because it belongs to the Arab Republic of Egypt and because it was taken out,0,0
Its not the largest Ancient,0,0
As an this is the first time seen such a nice I really love your videos,0,0
Under one hour gang,0,0
Industries,0,0
Am proud as an Egyptian,0,0
How much money was involved lol,0,0
welcome to EGYPT,0,0
oh thats why the keops pyramid closed when I,0,0
Already views in hours,0,0
i love this video,0,0
I wish I was in mrbeast,0,0
Wee ned more,0,0
really awesome,0,0
This Video will be for history because it is in Egypt,0,0
Amazing,0,0
The raw version or we are still skeptical,0,0
Ok this is by far rhe coolest vid ever made,0,0
This is a very beautiful and truthful video in the history of igept,0,0
Welcome to Egypt,0,0
The Israelites were enslaved and had to build them,0,0
Egypt Our land Land of history,0,0
Www incredible,0,0
I think skeletons would last that long under the hot sand lol,0,0
Next hours in Machu Picchu,0,0
Bro can pull strings that exist,0,0
hour,0,0
Zahay is coming back for that gold,0,0
Money can do anything,0,0
Welcome to Egypt,0,0
The amount of bribery needed to get this access,0,0
This is soooo,0,0
ofcourse zahi gonna say nothing in the sphinx,0,0
And feastables are the best and I love the golden panther toy that you made,0,0
I want to visit Egypt,0,0
The pyramids are not but a power,0,0
I BOUGHT A PROPERTY IN EGYPT,0,0
bro who and how did they bury him there,0,0
Egyptians come,0,0
The best cleb,0,0
Just,0,0
Hey mate thanks for this nice informative video,0,0
New,0,0
Only someone who is in with illuminati would be allowed such,0,0
Runers the NARUTO,0,0
How in the heck was he allowed to do this lol,0,0
from Egypt and i love you soooo much because of your Business Charity,0,0
IRL Amenti Gameplay,0,0
Bro this video got more views than the Super Bowl,0,0
Graham and bright reaction to this is gonna be insane,0,0
Mrbeast hello fan,0,0
I went to the pyramids hundreds of timeThis is the first time I see these chambers inside the pyramid wow zahi hawas I am so proud,0,0
Thank you for the great,0,0
did he buy property in,0,0
The greatest video ever,0,0
Love you from Bangladesh,0,0
amazed that they allowed him to climb,0,0
bought a property in,0,0
I actually bought a property in,0,0
When I play Creed Origins,0,0
and in Russia there is,0,0
Bro I want to participeid in me Beats videos,0,0
Great ancient Egyptian,0,0
Electricity in,0,0
Wow so beautifull,0,0
As an this is the first time seen such a nice I really love your videos,0,0
This is a straight BANGER,0,0
brain eating amoeba,0,0
who gave the beast acces to the pyramids,0,0
Proud to be Egyptian,0,0
has to be so jealous rn,0,0
Dude Playing Amenti,0,0
Thank you,0,0
Next in space,0,0
ALIENS built the,0,0
really bought the property in the Egypt,0,0
One of the best video from Beast,0,0
Chat is this creed,0,0
This should get million views what an awesome opportunity,0,0
you guys should explore ancient china next,0,0
Why did the inside look remodeled,0,0
The bright side of Egypt,0,0
Anyone heard about the giza power plant theory,0,0
Very exciting video,0,0
This was one of the coolest vids I have ever watched,0,0
Egyptian are the best,0,0
we would love to see uncut videos for,0,0
TE INVITAMOS A MACHU PICCHU,0,0
You can explore Armenia there is years of,0,0
yall better escribe,0,0
Welcome turkey,0,0
I was an I have not seen this depth before that it is the best video ever,0,0
How much money did u spend,0,0
When the Director of Giza Plateau it remained me when I visited Saudi come come,0,0
These videos are,0,0
This is fantastic and Crazy,0,0
This is the best video you ever,0,0
the next video will probably be them visiting space,0,0
Great video,0,0
Chald hu,0,0
Wasnt coryxkenshin,0,0
yo can i have free ouo,0,0
next video spent hours inside of area,0,0
somehow I have,0,0
it quite dangerous to dip into still Amoeba and all,0,0
The ancient Egyptian civilization has a long Science has not yet been How did they build an amazing Egypt came first and then,0,0
Thank you for this great Support the so that he does not regret filming a clip in an Arab,0,0
Imagine that water has amoeba,0,0
a favorite Wrap music,0,0
it was fallen angels who used egyptians to make the pyramids to be in exchange for being their gods they gave them,0,0
There was no more perfect ending for this officially escribed,0,0
This is insanely cool,0,0
The ancient Egyptian civilization has a long Science has not yet been How did they build an amazing Egypt came then history,0,0
Wexxo tokens have serious especially in a growing gaming crypto,0,0
Wow,0,0
Welcome to the one of the seven world,0,0
This was exactly what I,0,0
we got access to the before GTA,0,0
This is the crazy Jimi Love from Bangladesh,0,0
Under hours,0,0
And so the beast has reached the all so,0,0
Egypt the land of miracles,0,0
Love this,0,0
AI gaming is the next and Wexxo is leading the,0,0
We want nolen in that place,0,0
Wexxo stands out with its innovative AI,0,0
The intersection of AI and gaming is and Wexxo is at the center of,0,0
just here completing side quests and all here for Thank you for clearing up some conspiracies,0,0
impressed by how Wexxo combines advanced AI with blockchain tech to transform,0,0
Mainstream BrianWasshing LIES,0,0
This is soooo,0,0
This was exactly what I,0,0
Wexxo tokens could skyrocket once the project,0,0
So was that not STILL,0,0
gaming,0,0
Wohoooo thank for this,0,0
Egyptians or Isrealites who built the,0,0
should of went with graham hancock,0,0
I need an American,0,0
Is there any world record in this,0,0
from Syria,0,0
It a tomb,0,0
We need another one of these videos in luxor,0,0
those ancient Egyptians be short lol,0,0
This video was,0,0
I SPENT HOURS INSIDE The Pyramids,0,0
Mrbeast did you buy the,0,0
proud to be Egyptian,0,0
Egyptian and proud,0,0
Egyptian and so proud for that,0,0
so glad to see this video thanks for you gimme,0,0
proud to be,0,0
This is more than,0,0
gonna get that gold piece,0,0
history for granite where are you LMAO,0,0
i think he bought a poperty in Egypt,0,0
Egypt tourism is going to be through the roof because of this,0,0
Wow fantastic,0,0
This face,0,0
proud of Egypt and l love,0,0
Welcome turkey,0,0
How many of us love,0,0
bro stepped in still water,0,0
creed,0,0
Cool and,0,0
This is a proof that money can buy anything,0,0
Because why not,0,0
This is really a great video one of the best content ever seen online,0,0
Nahh trippin,0,0
Just wow,0,0
One of the Best video,0,0
bro survived still water,0,0
The gang tagged that shi lol,0,0
Come and stay hours at Basilica Cistern in,0,0
That mf gonna dig that gold out for himself lol,0,0
MST beast I wan gift,0,0
Watching this in Japanese is funny,0,0
Proud to be Egyptian,0,0
Egypt is the land of there are buried treasures and a heritage that has not yet been discovered,0,0
New Napolyon,0,0
IF YOU THINK THE EGYPTIAN GOVERNMENT HASNT BEEN IN EVERY INCH OF THEM PYRAMIDS YOUR DUMB,0,0
What s legnd,0,0
I learnt about ancient Egypt in year,0,0
Next vedio is SPENT HRS IN OCEAN MONUMENT,0,0
is so mistereas,0,0
the plot of The Pyramid but with,0,0
Amazing video thanks a lot,0,0
Okay he has officially gotten too big,0,0
You brought Rogan or Lots of,0,0
Still water,0,0
So King Deshret there,0,0
guessing they let you cause egypt is known for being fairly miserable for tourists lately XD,0,0
B greatful the gods allowed this and a millom chance ur able to c,0,0
Welcome to the oldest Egyptian civilization,0,0
Worth the pay,0,0
Escribe insane tbh glad I watched,0,0
The greatest and oldest history is the history of Egypt,0,0
The Zahe dude is a,0,0
You made history Unbelievable,0,0
Power of,0,0
These Extended cut of must,0,0
I from indonesia,0,0
The biggest hunted moment excited location,0,0
bro really bought a property in egypt,0,0
Could you declare how much did you pay to the Egyptian government for,0,0
pyramids are not tombs,0,0
plese i need money for home sir,0,0
bros sponsoring countries now,0,0
I bought a property in Egypt,0,0
The Egypt its very fantastic,0,0
Genuinely one of best videos,0,0
what does the curse do to you wanna had me,0,0
Aleister Crowley was the last BEAST who stayed inside the Khufu Kings Chamber summoning the demons to haunt our world,0,0
Bro is playing amenti in irl,0,0
the dad lore is insane,0,0
As an this is the first time I see and hear about the things shown in this this is one of the best videos ever,0,0
What do you think about coming to,0,0
Beast sciences,0,0
buy you,0,0
Welcome to the mother of the world,0,0
What time is itv free for the weekend and I,0,0
This is a very interesting,0,0
Welcome to Egypt,0,0
i have been there i swear,0,0
So amazing and knowledgeable thankyou mrbeast for this,0,0
The best video,0,0
Baybeast unblock erownie,0,0
unlikely they had pineapples in ancient except for the,0,0
I think not all the materials were included in the,0,0
who let him do this,0,0
So this is why on the pentagon payroll to spread mass misinformation,0,0
egyptian and very proud,0,0
Coolest video ever watched,0,0
THIS IS UR VIDEO EVER CONGRATS LOVE IT,0,0
The,0,0
thank you for this video,0,0
bro sounded so disappoited,0,0
Did he just say,0,0
It was really a great adventure that I,0,0
the largest piramide in the world is in bosnia,0,0
Watching from Ethiopia lands of largest river in the,0,0
For it was not the gen x y z ha ha,0,0
Now turn,0,0
FREE free Gaza,0,0
The great pyramids,0,0
Great Really enjoyed,0,0
Just wait till he buys property,0,0
The wall art is,0,0
This is a beeeeeaaaaaassssssst ever video for all time,0,0
am proud to be Egyptian,0,0
Thank you,0,0
Wirtual must be so jealous,0,0
Take a full tour around Egypt,0,0
Why not English why,0,0
This video was learned a,0,0
It many people,0,0
Thank for,0,0
I am proud that I am an Egyptian and I am proud of this which is unparalleled in the whole world,0,0
Coolest video I have ever watched from mf,0,0
Egyptian dubbing is funny,0,0
The people in heaven watching this I PUT THAT ROCK,0,0
that still water,0,0
But why are there bats in the highest it mean that there is another,0,0
mrbeast i bought a property in egypt and what they do for you is theygiveyoutheproperty,0,0
Welcome to Egypt,0,0
He bought a property in Egypt,0,0
The best YouTuber in the world and the best We are honored by your visit to,0,0
I did the Egyptian dubbing and it came out a masterpiece,0,0
Thanks for the video awsome beats all the doco videos ive seen,0,0
We are proud to be descendants of the ancient the owner of this great civilization,0,0
I want an extended version of this,0,0
I bought a property in Egypt,0,0
mrbeast has the most,0,0
I am an Arabic language I will be happy to teach you Anyone who is interested can contact,0,0
Thanks for this wonderful video,0,0
Welcome to Egypt,0,0
First time view,0,0
This is the coolest video ever created,0,0
Why you use with to explore the,0,0
crazy listening to this with Japanse dub,0,0
Mrbeast,0,0
But in Italy I have it,0,0
i still waiting while he will be rules world,0,0
this video,0,0
Bro actually bought a pyramid,0,0
This is the best video you have ever,0,0
This is one of the coolest things ever,0,0
This video was learned a,0,0
Need some money,0,0
Still wother,0,0
Great vid had more views though,0,0
Exciting exploration this,0,0
Greatest,0,0
Greetings from this video is one of the best tbh,0,0
Brp bought propertt in egypt,0,0
they found armor trims,0,0
Bro finally turned to,0,0
Photo Editing Full Video,0,0
Let me borrow a couple bucks,0,0
Tariq look so smart,0,0
Im So Early Im Hours Early,0,0
still,0,0
Welcome to the world of,0,0
From Bangladesh,0,0
The video we all waited for,0,0
muhammad house review,0,0
this intro was too,0,0
Money will buy You access to Cool maybe series,0,0
I am proud to be I saw things for the first time in the,0,0
Welcome to Egypt,0,0
I ve bought property in,0,0
Love it,0,0
Bro made an S tier Field,0,0
next vid in Area,0,0
pls Mrbeast Build one pyramid,0,0
hours and they ask about the Big Void a missed,0,0
hoirs,0,0
I brought property in Egypt,0,0
no how much did u pay for,0,0
Mrbeast,0,0
Watch young Sheldon the parody,0,0
I am from Who else is from,0,0
Attendance,0,0
Thank you so much Mrbeast for this wonderful video the love from Egypt,0,0
It was a crazy,0,0
Bro did you watch Do not enter their pyramids,0,0
Vitaly climb to the,0,0
sadly i dont have that in,0,0
HOWW DOES A YOUTUBER HAVE THIS MUCH POWER,0,0
Say a curse,0,0
amazing,0,0
The best video ever,0,0
I was hoping that you find the Millennium,0,0
This is epic dude,0,0
Welcome to The mother of the world,0,0
Mrbeast hello,0,0
Egyptian great in the world,0,0
We need part AKA,0,0
Egypt is the mother of the world and very beautiful,0,0
I am proud to be,0,0
The best video i had ever im proud of being where civilization exists before writing the history,0,0
How much did u pay for those,0,0
You can include this in your bio Clicks to The YouTuber Who Topped the,0,0
Your content brings peace and Thank you,0,0
Wow it is cool,0,0
Great video,0,0
Them jumping in that water is some crazy work lol,0,0
Mrbeast can do anything even crazy,0,0
It came to history to become history,0,0
Proud of being proud of Mohamed elboraiy,0,0
i will take this swarm,0,0
I am really proud to be Egyptian,0,0
the ancient Egyptians had cardboard bro rlly,0,0
Did you find,0,0
As a Jew that reads the Jewish bible im pretty sure that Jews were inslaved to make the Pharos tombs,0,0
The Jews built that in ancient Egypt when we were slaves for egypt,0,0
The best in World,0,0
We just learned about this in class this is totally going to be the best way to study for that test,0,0
Thanks for you from Egypt,0,0
exciting,0,0
From Bangladesh,0,0
The great pyramids the great world wonder,0,0
we have ONLY been granted hours to,0,0
hours outside of pyramids,0,0
Obvious Egypt PROPAGANDA,0,0
Egypt came first then came the history,0,0
We need more videos about the Egyptian civilization,0,0
what if still,0,0
mrbeast new video,0,0
i swear this guys using infinite money glitch,0,0
I need four hundred thousand dollars,0,0
Are there amoebas in that water,0,0
this is honestly so vool,0,0
Have you ever thought about exploring the temples and tombs of Luxor and,0,0
nice song new hand clock back and,0,0
Mrbeast,0,0
He is the one of the best YouTuber in the world,0,0
Welcome to,0,0
Any one from nepal love from nepal beast,0,0
Its not a tomb,0,0
Showing inside reminds me of pyramid really amazing,0,0
Habibi what u waiting come to,0,0
I enjoyed a lot while watching this video for the first time I enjoyed and I watch this video about the,0,0
What year are we,0,0
Pleas Video whit stoket Twins,0,0
Eye of Rah,0,0
Free free Palestine,0,0
Zahi Hawas Hua is the best world of effects and video is very,0,0
The best video ever,0,0
Eye of rah,0,0
to you in the mother of the world has enlightened,0,0
Cool,0,0
Are they going out tonight then,0,0
Still water,0,0
Still water is now officially safe,0,0
You topping,0,0
Just awesome,0,0
the unification of and more are all definitive proof of the greatness of Egyptian,0,0
There is amazing and great information that hasnt been,0,0
I have no cookie yet and I subscribed years ago,0,0
A very amazing proud to be Egyptian,0,0
bro i need a chance for work with your,0,0
As above so below,0,0
cool,0,0
still,0,0
This is Egypt,0,0
insane going And this is a great person,0,0
Incredible,0,0
Now this is,0,0
I explored the pyramid in egypt and what they did to you is to let you explote the pyramid,0,0
The Egyptian Dubbing is,0,0
woahh this is so cool,0,0
dude from yes theory contemplating life rn LMAO,0,0
Thats,0,0
I am an Egyptian content I welcome you and support visiting Egypt and the There are more beautiful places in,0,0
Next We visited AREA for hours,0,0
Claustrophobic af,0,0
Thank you for the great,0,0
You did not leave so much to turn around,0,0
How many person from probo,0,0
I think that such big pyramids only have a few It was probably built with of rooms but they were sealed off and people did not do any alterations for preservation,0,0
Anything Egyptian gets the most attention,0,0
Paid millions,0,0
Egyptians makes tutorials before was main,0,0
your not going back on JRE,0,0
Bro playing amenti irl,0,0
That is unbelievable,0,0
really,0,0
imagine this is a still water,0,0
Will You release other footage from this trip,0,0
Come to Pakistan bro,0,0
Bro said the pyramid is massive,0,0
Who is harzart muhammad saw,0,0
Thats one of the best video of beast that i and i watched them all,0,0
Can only imagine the amount to have this access,0,0
as a historian i believe,0,0
next video is probably gonna be hours at area,0,0
And bolivia,0,0
any arabs here,0,0
I watch,0,0
Watching this with the pyramids scenery reminded me of transformers and the alchemist,0,0
If I had for every literally,0,0
IS THAT THE COOLEST VIDEO YYYYESSSSS,0,0
Great adventure and Egypt very beautiful place,0,0
Welcome to Egypt,0,0
As a Egyptian really amazed,0,0
Am definitely escribe,0,0
We are Egyptian,0,0
how do you just convince the Egyptian military and,0,0
How was the airport,0,0
Everybody,0,0
As another I thought visiting the pyramid of Giza is much much much,0,0
This an amazing video highlight the the greatest civilization in the history,0,0
finally a video i can actually really enjoy,0,0
So Egyptian,0,0
Nice bro,0,0
Thanks for sharing learned a,0,0
We are the Egyptians who opened their hearts to Amr ibn a companion of the Messenger of peace and blessings be upon Follow us,0,0
Mrbeast How old are you,0,0
You are awesome,0,0
still water,0,0
Ancient Egypt is,0,0
obsessed with,0,0
As an thank you for this video,0,0
As an i saw alot of Egyptians commenting under this eh ya,0,0
how can i put it in English,0,0
YouTuber rented Egyptian pyramids from the this is crazy,0,0
I just bought a property in And what they do for is theygiveyoutheproperty,0,0
Even the great and old pyramids are being rented for ordinary,0,0
Eye of RAHHHH,0,0
yes there is a graceful curl your legs plant your and do a little hop into the,0,0
Love from Bangladesh,0,0
Now THIS is what you do when you have I LOVEEE THIS,0,0
This is the best one you made by I love informative,0,0
Welcome to Egypt,0,0
As an this is wild,0,0
Form Bangladesh,0,0
Me too,0,0
You should come to Iraq,0,0
still water,0,0
TU MAMA,0,0
We need a tour on a ufo or a challenge with an alien,0,0
I am Egyptian and proud of Egyptian Thank Mister Best,0,0
imagine getting pinned by MRBeast,0,0
This is crazy,0,0
This is so cool proud to be,0,0
This is nightmare,0,0
recpect from albania,0,0
Kufu build the Ancient history has a lot of flaws and one of It was pretty much speculation that,0,0
Why are the a Hilton hotel right across the road,0,0
still water,0,0
I love that Tariq is joining the videos,0,0
you are the best,0,0
You guys should definitely do a part two,0,0
Yo if that water is contaminated with amyba,0,0
TRULY ARE HAPPY BECAUSE YOU COMING TO US IT,0,0
I want a chance to compete in one of your games,0,0
as an loved Egypt,0,0
Can U make a meetnGreat,0,0
Next I spent hours in Atlantis,0,0
It is the great Egypt The gift of the Nile Historical Kimt,0,0
That is phenominal,0,0
The coolest with a great,0,0
Your editing is next level,0,0
Next hours in space,0,0
video is for the history,0,0
Editor is crazy,0,0
Oke we are waiting spent hours on The planet MARS,0,0
here in this place months very,0,0
This video was much better it was slower and not as much skipping,0,0
This is amazing video,0,0
Bunch of misinformation,0,0
Next i spent hours in bermuda triangle,0,0
Make sure to subcribe,0,0
I always watch your videos from,0,0
Arabic secondary audio is awesome,0,0
The best,0,0
You see the pyramids now how about Area,0,0
Do more of these in other historical places,0,0
I learned about ancient Egypt and Batavia and the pyramids and the pharaohs,0,0
Mrbeast hay a,0,0
A great video after a long,0,0
Welcome to Egypt,0,0
Do fifty hours challenge in pyramid of ghiza,0,0
Yeah no chance those were built by slaves,0,0
Form Bangladesh,0,0
Should have taken with,0,0
the finger in the right corner,0,0
Bro is the money itself,0,0
BURAYA,0,0
Yeah no ur curse now dude ion even wanna watch the vid,0,0
Doing what most cant and documenting it for the whole world to I LOVE IT,0,0
Why did they make small tunnels to enter a big,0,0
All right let us bring the whole world to Egypt,0,0
that water still,0,0
Still,0,0
The Most Futuristic Video Seen in a,0,0
Egyptian and this is the first time to see this magical footage inside our thank you for this effort and you are welcome any time in Egypt,0,0
Genuinely one of best videos,0,0
Nice info and great,0,0
Egyptian civilization still hides much more than shows us,0,0
bring feastables to egypt,0,0
Genuinely one of best videos love Egypt,0,0
still water,0,0
Who form,0,0
Egypt Egypt is the mother of the,0,0
i need to visit,0,0
Youssef,0,0
Can You do hours in,0,0
Amazing If you can build a you can do anything,0,0
As an this is the first time I see and hear about the things shown in this this is one of the best videos ever,0,0
You have to come Algeria to see sefar,0,0
Proud Egyptian,0,0
The best part of the video is were the builders,0,0
Also graham Hancock has been on the,0,0
Make sure to escribe,0,0
thank you Mister Best,0,0
was there anyone else who felt suffocation while watching the,0,0
The greatest video for the great pyramids ever,0,0
Mrbeast Vs Rolando,0,0
If you can build the you can do we are Egyptians,0,0
The aliens did their best,0,0
I love so interesting,0,0
Great Episode,0,0
I am from Who else is from,0,0
Proud to be Egyptian,0,0
The best of the videos I have seen,0,0
Next video is spending time in mountain Everest with yeti and drinking tea,0,0
As an Egyptian how did u afford it bro,0,0
I want the same trip to Sumela Monastery,0,0
Love you Ms Beast from Bangladesh,0,0
Proud to be an,0,0
Watching from the Philippines thats so cool,0,0
As that is insane,0,0
Grettings from Egypt,0,0
Nah bros playing Amenti irl,0,0
thank u for doing the built by a As an if anybody tries to get into that argument again I will just send them this,0,0
Yhis was Best kind of videos from him,0,0
Great Egypt,0,0
Karl is always that best,0,0
the pyramids tombs,0,0
Such a great and entertaining,0,0
Erownie is banned close,0,0
come to Ethiopia and visit Lalibela,0,0
Amazing experience there,0,0
Hola misterbis me gustan tus chocolates,0,0
As an I am truly in love,0,0
Thank you for the great,0,0
This was cool imagine the cost and logistics You should do the same The Vatican,0,0
Bro he can buy an nepal,0,0
i love how he is teaching history on a saturday,0,0
The,0,0
I need to,0,0
This is better at teaching than a history teacher,0,0
Your fast time for pirimied,0,0
As an this is not Egypt,0,0
I canNot believe you did,0,0
this has to be one of the best videos i have ever,0,0
When will Mount Everest,0,0
Many things were not,0,0
Zahi is a,0,0
This video is awesome,0,0
I am Egyptian and this is the first time I see and hear about many things in this Thank you for this video and this the best video ever,0,0
This is history,0,0
Says hours ago,0,0
We want part,0,0
I hope won a iphane btw i from morocco ilove yours,0,0
He bought a property in,0,0
the body turn to ashes once it dies,0,0
What year are we,0,0
you are really great,0,0
Lmao the people who apparently built the pyramids and carved the graphite on the walls signs their craftsmanship with paint lol,0,0
What year are we,0,0
ESCRIBE IS CRAZY,0,0
We need part,0,0
not the travis,0,0
Legendary,0,0
the bats expllored of the,0,0
Welcome to Egypt,0,0
Bro you are living a life,0,0
pharoahs curse,0,0
what,0,0
I am a very proud Egyptian Thank you Mister Best,0,0
Its Not eine Right,0,0
cant you just bring oxygen tank and a tiny Im sure there are people willing to climb that,0,0
whos waching this in oregon,0,0
The most beautiful video ever,0,0
still,0,0
Wellcome to middle East,0,0
The coolest video I have ever seen,0,0
Im already escribed,0,0
Karl was literally having a experience and awakening,0,0
Egypt mind and became has Egypt has the first civilization in the world,0,0
Bro ur in the news in Egypt,0,0
WAS,0,0
I love Allah and,0,0
The largest pyramid is actually in Mexico,0,0
How diyou duit mrbeast how and how der wer water how and i love your views,0,0
Hallo Mrbeast,0,0
Still,0,0
it will be a great colic days in space thousand dollars or that mist bist in space hours,0,0
More from Egypt,0,0
Next video I spend hours in Area,0,0
Someone defo stealing that gold,0,0
Ok I think you just made a better video,0,0
Next place Ararat and Noe covcheg,0,0
As an I am so proud,0,0
built check the history books,0,0
There is one sphinx also in Pakistan,0,0
years,0,0
im egyptian and not yet have seen the pyramids inshallah i,0,0
I breathe,0,0
Very cool,0,0
if no chamber under the sphynx then why is there a ladder there,0,0
Why is nobody talking about the figure in the cave at,0,0
This was the most amazing clip I have ever seen and I think the Egyptians built it but rather the ancient strong people who were stronger and bigger than us,0,0
Muster beat top,0,0
This video was most beautiful video i have ever seen from Thank u,0,0
Are there any,0,0
You should be punished for those who let you,0,0
This video made me play the Uncharted series,0,0
You are really great,0,0
this a beutefoul,0,0
incredible,0,0
the largest and oldest pyramide in the world is in bosnia,0,0
Egyptian and I watched the video in Arabic language Is it in Arabic language everywhere or is it translated to other languages depending on the language of the,0,0
I,0,0
Thx for the free,0,0
Welcome to the land of here history,0,0
I love Egypt in Egypt I saw you to while you are filming you went to Giza,0,0
very proud to be Egyptian,0,0
And where is,0,0
Nice propaganda video for Egyptian government,0,0
amazing adventurous video,0,0
There are more and more such ancient monuments in,0,0
Egypt is the mother of the not out of Egyptian and proud of,0,0
Who loves mrbeast,0,0
still water,0,0
Your only popular cuz you have Money and some people are starving they have home and they pay their bills So plz help them,0,0
Escribe caught me crakin on the floor,0,0
Thanks for sharing learned a,0,0
What if you did the hour challenge on a,0,0
bro is playing amenti irl,0,0
Bro you just have infinite money,0,0
amazing Thank you,0,0
Wow this is amazing,0,0
Shoutout to the absolute coolest video You guys need to visit the Valley of the Kings in see insanely detailed ancient Egyptian inscriptions in the absolutely,0,0
so its just a vip tour nothing new,0,0
Mister Beast you are the best,0,0
long time,0,0
Hehe going there and taking the swarm,0,0
This video is amazing it disrespectful,0,0
Comes to Mali,0,0
Will fesbaels come to Egypt ever,0,0
Wot for part,0,0
i bought a property in and what they do for ya is giveutheproperty,0,0
I hope mrbeast can make more toys,0,0
As an Egyptian i am very proud to see this video hope you enjoyed the journey and take care of the Curse of the Pharaohs,0,0
The sense of humor in this video is amazing,0,0
What about the hatch on top of the the one that contains knowledge,0,0
First time seeing the inside,0,0
As an Egyptian i enjoyed that video thank you,0,0
Thank you so,0,0
What a,0,0
bast,0,0
Zahi Hawass the bulliest of the bullies,0,0
Great,0,0
The accent of the tourist guides,0,0
still,0,0
This was amazing,0,0
Coolest video of yours,0,0
still,0,0
Welcome to Egypt,0,0
bro wdym you own the pirameds of egypt for a hours,0,0
Egypt came first then History came after it Proud Egyptian,0,0
Thanks to master mother,0,0
wow i was there last summer,0,0
really,0,0
Im form Bangladesh,0,0
As an I am so proud of such HISTORY we haveee,0,0
Todays video are unstoppable this hours pyramid survive has impossible but this Egyptian are beautiful,0,0
Proud of being Egyptian,0,0
The next video should hours at Area,0,0
Love From indian,0,0
I am so how much money do I need to be able to do this myself,0,0
Thanks for the gold bro I just digged it up,0,0
Wow pyramids are so dengerous,0,0
This whole video made me claustrophobic,0,0
Can you do this in the Paris catacombs next,0,0
definitely your best thank you,0,0
If you can build a pyramid you can do anything I am proud to be Egyptian,0,0
i boyght a property in,0,0
Egypt is the history you can discover all you just need contains magnificent things and historical welcome to Egypt,0,0
i am Egyptian and proud,0,0
Why is Nolan always the,0,0
he must have paid alot,0,0
Sphinx is certainly older and has had revisions to the head piece,0,0
Wild the renovations in such a historical place is crazy,0,0
W Beast Pryamids,0,0
Welcome to Egypt,0,0
still,0,0
This was super,0,0
Love from Bangladesh,0,0
Egypt is great and very O world,0,0
Welcome to the mother of the Egypt,0,0
Love this So jealous,0,0
Next I spent hours in Bermuda Triangle,0,0
We came then the history came after,0,0
You should have taken Graham Hancock on that tour,0,0
their at,0,0
